Id,Location,Weekly Cases,Year,Weekly Cases per Million,Weekly Deaths,Weekly Deaths per Million,Total Vaccinations,People Vaccinated,People Fully Vaccinated,Total Boosters,Daily Vaccinations,Total Vaccinations per Hundred,People Vaccinated per Hundred,People Fully Vaccinated per Hundred,Total Boosters per Hundred,Daily Vaccinations per Hundred,Daily People Vaccinated,Daily People Vaccinated per Hundred,Next Week's Deaths
859039096,Comoros,23.0,2021,27.993,0.0,0.0,,,,,3746.0,,,,,4559.0,3744.0,0.456,0.0
901508460,Comoros,23.0,2021,27.993,0.0,0.0,,,,,4406.0,,,,,5363.0,4406.0,0.536,0.0
861808816,Comoros,24.0,2021,29.21,0.0,0.0,,,,,4916.0,,,,,5983.0,4916.0,0.598,0.0
418065098,Comoros,22.0,2021,26.776,0.0,0.0,407792.0,245694.0,162098.0,,5170.0,49.63,29.9,19.73,,6292.0,5170.0,0.629,0.0
368523581,Comoros,16.0,2021,19.474,0.0,0.0,,,,,4381.0,,,,,5332.0,3894.0,0.474,0.0
839804785,Comoros,19.0,2021,23.125,0.0,0.0,,,,,3684.0,,,,,4484.0,2874.0,0.35,0.0
308366907,Comoros,42.0,2021,51.118,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
792961322,Comoros,42.0,2021,51.118,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
762220645,Comoros,39.0,2021,47.467,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
681804005,Comoros,35.0,2021,42.598,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
513867428,Comoros,54.0,2021,65.723,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
421350578,Comoros,47.0,2021,57.204,0.0,0.0,,,,,2988.0,,,,,3637.0,1854.0,0.226,0.0
356639012,Comoros,48.0,2021,58.421,0.0,0.0,452612.0,273498.0,179114.0,,2988.0,55.09,33.29,21.8,,3637.0,1854.0,0.226,0.0
171370647,Comoros,52.0,2021,63.289,0.0,0.0,,,,,2869.0,,,,,3492.0,1649.0,0.201,1.0
307651530,Comoros,61.0,2021,74.243,0.0,0.0,,,,,2751.0,,,,,3348.0,1445.0,0.176,2.0
408388095,Comoros,68.0,2021,82.763,0.0,0.0,,,,,2632.0,,,,,3203.0,1241.0,0.151,2.0
963588792,Comoros,56.0,2021,68.158,0.0,0.0,,,,,2514.0,,,,,3060.0,1036.0,0.126,2.0
532896004,Comoros,55.0,2021,66.94,0.0,0.0,,,,,2395.0,,,,,2915.0,832.0,0.101,2.0
820945615,Comoros,60.0,2021,73.026,0.0,0.0,,,,,2277.0,,,,,2771.0,627.0,0.076,2.0
839780407,Comoros,68.0,2021,82.763,0.0,0.0,,,,,2158.0,,,,,2626.0,423.0,0.051,2.0
470280661,Comoros,61.0,2021,74.243,1.0,1.217,,,,,2158.0,,,,,2626.0,423.0,0.051,1.0
857351028,Comoros,63.0,2021,76.677,2.0,2.434,,,,,2158.0,,,,,2626.0,423.0,0.051,0.0
959566185,Comoros,64.0,2021,77.894,2.0,2.434,,,,,2158.0,,,,,2626.0,423.0,0.051,1.0
450682175,Comoros,75.0,2021,91.282,2.0,2.434,,,,,2328.0,,,,,2833.0,401.0,0.049,1.0
611999828,Comoros,68.0,2021,82.763,2.0,2.434,,,,,2499.0,,,,,3042.0,380.0,0.046,1.0
957424169,Comoros,85.0,2021,103.453,1.0,1.217,,,,,2839.0,,,,,3455.0,336.0,0.041,1.0
500858411,Comoros,74.0,2021,90.065,0.0,0.0,,,,,3010.0,,,,,3663.0,314.0,0.038,1.0
167477357,Comoros,62.0,2021,75.46,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
613729315,Comoros,61.0,2021,74.243,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
602009444,Comoros,66.0,2021,80.329,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
987449462,Comoros,69.0,2021,83.98,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
787665530,Comoros,41.0,2021,49.901,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
490131978,Comoros,45.0,2021,54.769,1.0,1.217,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
346651074,Comoros,49.0,2021,59.638,0.0,0.0,,,,,3350.0,,,,,4077.0,271.0,0.033,0.0
938968226,Comoros,41.0,2021,49.901,0.0,0.0,,,,,2918.0,,,,,3551.0,237.0,0.029,1.0
666976228,Comoros,35.0,2021,42.598,0.0,0.0,,,,,2485.0,,,,,3024.0,204.0,0.025,1.0
636154654,Comoros,30.0,2021,36.513,0.0,0.0,,,,,2052.0,,,,,2497.0,170.0,0.021,1.0
275968083,Comoros,43.0,2021,52.335,0.0,0.0,,,,,1620.0,,,,,1972.0,137.0,0.017,1.0
481963582,Comoros,45.0,2021,54.769,0.0,0.0,,,,,1187.0,,,,,1445.0,103.0,0.013,1.0
130952088,Comoros,39.0,2021,47.467,0.0,0.0,,,,,755.0,,,,,919.0,70.0,0.009,1.0
388979972,Comoros,45.0,2021,54.769,1.0,1.217,,,,,322.0,,,,,392.0,36.0,0.004,0.0
801851353,Comoros,35.0,2021,42.598,1.0,1.217,,,,,322.0,,,,,392.0,36.0,0.004,0.0
520897907,Comoros,33.0,2021,40.164,1.0,1.217,527119.0,282378.0,244741.0,,322.0,64.16,34.37,29.79,,392.0,36.0,0.004,0.0
224401892,Comoros,36.0,2021,43.816,1.0,1.217,,,,,646.0,,,,,786.0,392.0,0.048,0.0
933030402,Comoros,26.0,2021,31.645,0.0,0.0,,,,,1295.0,,,,,1576.0,1103.0,0.134,1.0
216541263,Comoros,24.0,2021,29.21,0.0,0.0,,,,,1619.0,,,,,1970.0,1458.0,0.177,1.0
862572623,Comoros,22.0,2021,26.776,0.0,0.0,,,,,1943.0,,,,,2365.0,1814.0,0.221,1.0
239567047,Comoros,33.0,2021,40.164,0.0,0.0,,,,,2268.0,,,,,2760.0,2170.0,0.264,1.0
349734999,Comoros,46.0,2021,55.987,0.0,0.0,,,,,2592.0,,,,,3155.0,2525.0,0.307,2.0
310296722,Comoros,85.0,2021,103.453,0.0,0.0,,,,,2592.0,,,,,3155.0,2525.0,0.307,2.0
229579615,Comoros,82.0,2021,99.802,0.0,0.0,,,,,2592.0,,,,,3155.0,2525.0,0.307,2.0
891442865,Comoros,108.0,2021,131.447,1.0,1.217,,,,,2592.0,,,,,3155.0,2525.0,0.307,1.0
910456402,Comoros,105.0,2021,127.795,1.0,1.217,,,,,2592.0,,,,,3155.0,2525.0,0.307,2.0
446407883,Comoros,534.0,2021,649.931,1.0,1.217,,,,,2592.0,,,,,3155.0,2525.0,0.307,4.0
337724754,Comoros,830.0,2021,1010.192,2.0,2.434,,,,,2592.0,,,,,3155.0,2525.0,0.307,4.0
132851848,Comoros,954.0,2021,1161.112,2.0,2.434,,,,,2592.0,,,,,3155.0,2525.0,0.307,5.0
187099322,Comoros,1190.0,2021,1448.348,2.0,2.434,,,,,2592.0,,,,,3155.0,2525.0,0.307,5.0
533290794,Comoros,1091.0,2021,1327.855,2.0,2.434,,,,,2592.0,,,,,3155.0,2525.0,0.307,5.0
460823988,Comoros,1161.0,2021,1413.052,4.0,4.868,,,,,2592.0,,,,,3155.0,2525.0,0.307,3.0
699488428,Comoros,1209.0,2022,1471.472,4.0,4.868,,,,,2309.0,,,,,2810.0,2195.0,0.267,2.0
805609556,Comoros,1232.0,2022,1499.466,5.0,6.085,,,,,2025.0,,,,,2465.0,1864.0,0.227,1.0
718215542,Comoros,1201.0,2022,1461.736,5.0,6.085,,,,,1459.0,,,,,1776.0,1203.0,0.146,0.0
717700495,Comoros,1240.0,2022,1509.202,5.0,6.085,,,,,1176.0,,,,,1431.0,872.0,0.106,1.0
413819425,Comoros,1121.0,2022,1364.368,3.0,3.651,,,,,893.0,,,,,1087.0,542.0,0.066,1.0
164921015,Comoros,982.0,2022,1195.191,2.0,2.434,,,,,609.0,,,,,741.0,211.0,0.026,1.0
314233974,Comoros,866.0,2022,1054.008,2.0,2.434,,,,,609.0,,,,,741.0,211.0,0.026,1.0
664542060,Comoros,759.0,2022,923.778,1.0,1.217,,,,,609.0,,,,,741.0,211.0,0.026,1.0
213811385,Comoros,715.0,2022,870.226,,,,,,,609.0,,,,,741.0,211.0,0.026,1.0
663623786,Comoros,587.0,2022,714.437,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,1.0
307922785,Comoros,191.0,2022,232.466,1.0,1.217,,,,,609.0,,,,,741.0,211.0,0.026,0.0
345123214,Comoros,116.0,2022,141.183,1.0,1.217,,,,,609.0,,,,,741.0,211.0,0.026,0.0
342174069,Comoros,69.0,2022,83.98,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,0.0
537947622,Comoros,48.0,2022,58.421,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,0.0
517998508,Comoros,56.0,2022,68.158,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,1.0
535597448,Comoros,47.0,2022,57.204,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,1.0
491830518,Comoros,43.0,2022,52.335,0.0,0.0,,,,,609.0,,,,,741.0,211.0,0.026,1.0
919726750,Comoros,40.0,2022,48.684,0.0,0.0,598000.0,341102.0,256898.0,,609.0,72.78,41.52,31.27,,741.0,211.0,0.026,1.0
280698990,Comoros,34.0,2022,41.381,0.0,0.0,,,,,1236.0,,,,,1504.0,181.0,0.022,1.0
798972484,Comoros,28.0,2022,34.079,1.0,1.217,,,,,1862.0,,,,,2266.0,151.0,0.018,0.0
879715095,Comoros,20.0,2022,24.342,1.0,1.217,,,,,2489.0,,,,,3029.0,121.0,0.015,0.0
141300500,Comoros,12.0,2022,14.605,1.0,1.217,,,,,4369.0,,,,,5318.0,30.0,0.004,0.0
534173911,Comoros,46.0,2022,55.987,1.0,1.217,,,,,4995.0,,,,,6079.0,0.0,0.0,0.0
120066727,Comoros,43.0,2022,52.335,1.0,1.217,637961.0,341102.0,296859.0,,4995.0,77.65,41.52,36.13,,6079.0,0.0,0.0,0.0
485254738,Comoros,99.0,2022,120.493,0.0,0.0,,,,,4282.0,,,,,5212.0,0.0,0.0,0.0
428490128,Comoros,112.0,2022,136.315,0.0,0.0,,,,,3568.0,,,,,4343.0,0.0,0.0,0.0
515571043,Comoros,132.0,2022,160.657,0.0,0.0,,,,,2854.0,,,,,3474.0,0.0,0.0,0.0
897671060,Comoros,70.0,2022,85.197,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
341125469,Comoros,41.0,2022,49.901,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
664539544,Comoros,40.0,2022,48.684,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
750909386,Comoros,18.0,2022,21.908,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
366895908,Comoros,15.0,2022,18.256,0.0,0.0,637961.0,341102.0,301218.0,,0.0,77.65,41.52,36.66,,0.0,0.0,0.0,0.0
138313319,Comoros,19.0,2022,23.125,0.0,0.0,,,,,19.0,,,,,23.0,1.0,0.0,0.0
266381835,Comoros,14.0,2022,17.039,0.0,0.0,,,,,38.0,,,,,46.0,2.0,0.0,0.0
209791119,Comoros,12.0,2022,14.605,0.0,0.0,,,,,48.0,,,,,58.0,2.0,0.0,0.0
586595160,Comoros,16.0,2022,19.474,0.0,0.0,,,,,57.0,,,,,69.0,3.0,0.0,0.0
658182130,Comoros,13.0,2022,15.822,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
872827583,Comoros,12.0,2022,14.605,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
340504386,Comoros,9.0,2022,10.954,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
726712373,Comoros,9.0,2022,10.954,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
524704415,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
922796491,Comoros,15.0,2022,18.256,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
486301159,Comoros,15.0,2022,18.256,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
462289878,Comoros,18.0,2022,21.908,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
854958650,Comoros,18.0,2022,21.908,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
402995119,Comoros,13.0,2022,15.822,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
144430018,Comoros,13.0,2022,15.822,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
818683918,Comoros,21.0,2022,25.559,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
763500017,Comoros,18.0,2022,21.908,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
416594807,Comoros,17.0,2022,20.691,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
745262474,Comoros,16.0,2022,19.474,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
376611345,Comoros,16.0,2022,19.474,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
909345036,Comoros,13.0,2022,15.822,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
227598432,Comoros,8.0,2022,9.737,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
200197771,Comoros,9.0,2022,10.954,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
577358414,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
874961991,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
759735403,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
483130821,Comoros,6.0,2022,7.303,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
914653696,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
138127313,Comoros,8.0,2022,9.737,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
121847830,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
625639602,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
901166991,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
427792828,Comoros,12.0,2022,14.605,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
124743351,Comoros,10.0,2022,12.171,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
894041127,Comoros,8.0,2022,9.737,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
336149151,Comoros,9.0,2022,10.954,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
513362657,Comoros,9.0,2022,10.954,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
403136487,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
766953468,Comoros,7.0,2022,8.52,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
665703486,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
551790662,Comoros,3.0,2022,3.651,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
261306051,Comoros,1.0,2022,1.217,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
490799065,Comoros,0.0,2022,0.0,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
385046620,Comoros,3.0,2022,3.651,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
125798253,Comoros,3.0,2022,3.651,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
902450037,Comoros,4.0,2022,4.868,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
698638433,Comoros,4.0,2022,4.868,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
335081308,Comoros,5.0,2022,6.085,0.0,0.0,,,,,67.0,,,,,82.0,3.0,0.0,0.0
932656718,Comoros,2.0,2022,2.434,0.0,0.0,642320.0,341302.0,301218.0,,67.0,78.18,41.54,36.66,,82.0,3.0,0.0,0.0
886456808,Comoros,2.0,2022,2.434,0.0,0.0,,,,,57.0,,,,,69.0,3.0,0.0,0.0
942695787,Comoros,1.0,2022,1.217,0.0,0.0,,,,,48.0,,,,,58.0,2.0,0.0,0.0
468762393,Comoros,1.0,2022,1.217,0.0,0.0,,,,,38.0,,,,,46.0,2.0,0.0,0.0
428748548,Comoros,1.0,2022,1.217,0.0,0.0,,,,,29.0,,,,,35.0,1.0,0.0,0.0
242735591,Comoros,1.0,2022,1.217,0.0,0.0,,,,,10.0,,,,,12.0,0.0,0.0,0.0
167527917,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
771299717,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
617833126,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
695924478,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
861891997,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
270955680,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
860528270,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
526460402,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
830595945,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
604970561,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
723195477,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
346809974,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
885235860,Comoros,1.0,2022,1.217,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
341275345,Comoros,2.0,2022,2.434,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,1.0
157856678,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,1.0
766674592,Comoros,4.0,2022,4.868,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,1.0
980999771,Comoros,10.0,2022,12.171,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0
104226910,Comoros,10.0,2022,12.171,1.0,1.217,,,,,0.0,,,,,0.0,0.0,0.0,0.0
501323859,Comoros,6.0,2022,7.303,1.0,1.217,,,,,0.0,,,,,0.0,0.0,0.0,0.0
754792780,Comoros,0.0,2022,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
549140838,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
380580182,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
206217545,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
622653164,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
860698209,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
631753775,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
506531396,Comoros,6.0,2022,7.303,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
148859474,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
191901250,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
595040051,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
614469574,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
652503009,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
817098449,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
215515785,Comoros,0.0,2022,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
409087599,Comoros,0.0,2022,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0
920253060,Comoros,0.0,2022,0.0,0.0,0.0,642320.0,341302.0,301218.0,,0.0,78.18,41.54,36.66,,0.0,0.0,0.0,0.0
389311619,Comoros,0.0,2022,0.0,0.0,0.0,,,,,0.0,,,,,0.0,1384.0,0.168,0.0
820956052,Comoros,0.0,2022,0.0,0.0,0.0,,,,,0.0,,,,,0.0,2075.0,0.253,0.0
129921980,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,2767.0,0.337,0.0
911757123,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,3459.0,0.421,0.0
112475162,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,4151.0,0.505,0.0
571322406,Comoros,5.0,2022,6.085,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
956289612,Comoros,8.0,2022,9.737,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
934968797,Comoros,8.0,2022,9.737,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
264693705,Comoros,3.0,2022,3.651,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
200042076,Comoros,3.0,2022,3.651,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
122738305,Comoros,3.0,2022,3.651,0.0,0.0,,,,,0.0,,,,,0.0,4842.0,0.589,0.0
598072294,Congo,15.0,2020,2.57,,,,,,,,,,,,,,,5.0
886699416,Congo,18.0,2020,3.084,,,,,,,,,,,,,,,3.0
569934145,Congo,18.0,2020,3.084,,,,,,,,,,,,,,,3.0
135271819,Congo,26.0,2020,4.455,,,,,,,,,,,,,,,0.0
189886161,Congo,26.0,2020,4.455,5.0,0.857,,,,,,,,,,,,,0.0
404980536,Congo,26.0,2020,4.455,5.0,0.857,,,,,,,,,,,,,0.0
108855137,Congo,38.0,2020,6.512,3.0,0.514,,,,,,,,,,,,,0.0
244878274,Congo,38.0,2020,6.512,3.0,0.514,,,,,,,,,,,,,1.0
592528629,Congo,38.0,2020,6.512,3.0,0.514,,,,,,,,,,,,,1.0
723279335,Congo,15.0,2020,2.57,0.0,0.0,,,,,,,,,,,,,1.0
927659481,Congo,15.0,2020,2.57,0.0,0.0,,,,,,,,,,,,,1.0
494032773,Congo,15.0,2020,2.57,0.0,0.0,,,,,,,,,,,,,1.0
400585440,Congo,72.0,2020,12.338,0.0,0.0,,,,,,,,,,,,,1.0
343005753,Congo,57.0,2020,9.767,0.0,0.0,,,,,,,,,,,,,1.0
726899462,Congo,83.0,2020,14.223,1.0,0.171,,,,,,,,,,,,,0.0
233476144,Congo,83.0,2020,14.223,1.0,0.171,,,,,,,,,,,,,0.0
475082740,Congo,83.0,2020,14.223,1.0,0.171,,,,,,,,,,,,,0.0
260563979,Congo,100.0,2020,17.136,1.0,0.171,,,,,,,,,,,,,0.0
595527525,Congo,105.0,2020,17.992,1.0,0.171,,,,,,,,,,,,,2.0
819851211,Congo,69.0,2020,11.824,1.0,0.171,,,,,,,,,,,,,3.0
361724246,Congo,57.0,2020,9.767,0.0,0.0,,,,,,,,,,,,,3.0
461684371,Congo,57.0,2020,9.767,0.0,0.0,,,,,,,,,,,,,3.0
696087869,Congo,57.0,2020,9.767,0.0,0.0,,,,,,,,,,,,,3.0
634606002,Congo,40.0,2020,6.854,0.0,0.0,,,,,,,,,,,,,4.0
861996030,Congo,42.0,2020,7.197,2.0,0.343,,,,,,,,,,,,,2.0
804529798,Congo,21.0,2020,3.598,2.0,0.343,,,,,,,,,,,,,2.0
411322541,Congo,34.0,2020,5.826,3.0,0.514,,,,,,,,,,,,,1.0
689398395,Congo,29.0,2020,4.969,3.0,0.514,,,,,,,,,,,,,1.0
646537405,Congo,29.0,2020,4.969,3.0,0.514,,,,,,,,,,,,,1.0
364663787,Congo,36.0,2020,6.169,4.0,0.685,,,,,,,,,,,,,1.0
256527598,Congo,29.0,2020,4.969,2.0,0.343,,,,,,,,,,,,,1.0
494700445,Congo,57.0,2020,9.767,2.0,0.343,,,,,,,,,,,,,1.0
469621412,Congo,44.0,2020,7.54,1.0,0.171,,,,,,,,,,,,,5.0
298649999,Congo,45.0,2020,7.711,1.0,0.171,,,,,,,,,,,,,5.0
565860726,Congo,45.0,2020,7.711,1.0,0.171,,,,,,,,,,,,,5.0
204880764,Congo,97.0,2020,16.622,1.0,0.171,,,,,,,,,,,,,4.0
679584714,Congo,97.0,2020,16.622,1.0,0.171,,,,,,,,,,,,,4.0
894131264,Congo,69.0,2020,11.824,1.0,0.171,,,,,,,,,,,,,4.0
250643065,Congo,117.0,2020,20.049,5.0,0.857,,,,,,,,,,,,,1.0
123318042,Congo,117.0,2020,20.049,5.0,0.857,,,,,,,,,,,,,1.0
812626516,Congo,117.0,2020,20.049,5.0,0.857,,,,,,,,,,,,,1.0
250114736,Congo,79.0,2020,13.537,4.0,0.685,,,,,,,,,,,,,1.0
124457806,Congo,78.0,2020,13.366,1.0,0.171,,,,,,,,,,,,,3.0
963990679,Congo,78.0,2020,13.366,1.0,0.171,,,,,,,,,,,,,3.0
521996695,Congo,96.0,2020,16.45,1.0,0.171,,,,,,,,,,,,,3.0
281184545,Congo,96.0,2020,16.45,1.0,0.171,,,,,,,,,,,,,4.0
829804152,Congo,75.0,2020,12.852,1.0,0.171,,,,,,,,,,,,,4.0
268728262,Congo,67.0,2020,11.481,1.0,0.171,,,,,,,,,,,,,4.0
562571812,Congo,102.0,2020,17.478,3.0,0.514,,,,,,,,,,,,,1.0
728465309,Congo,102.0,2020,17.478,3.0,0.514,,,,,,,,,,,,,1.0
783433564,Congo,124.0,2020,21.248,4.0,0.685,,,,,,,,,,,,,2.0
628911715,Congo,124.0,2020,21.248,4.0,0.685,,,,,,,,,,,,,4.0
850765416,Congo,40.0,2020,6.854,1.0,0.171,,,,,,,,,,,,,4.0
962190310,Congo,40.0,2020,6.854,1.0,0.171,,,,,,,,,,,,,4.0
203788179,Congo,64.0,2020,10.967,1.0,0.171,,,,,,,,,,,,,4.0
411905048,Congo,112.0,2020,19.192,3.0,0.514,,,,,,,,,,,,,2.0
531887931,Congo,72.0,2020,12.338,2.0,0.343,,,,,,,,,,,,,2.0
566427372,Congo,72.0,2020,12.338,2.0,0.343,,,,,,,,,,,,,5.0
364135616,Congo,117.0,2020,20.049,4.0,0.685,,,,,,,,,,,,,3.0
265833295,Congo,117.0,2020,20.049,4.0,0.685,,,,,,,,,,,,,3.0
585213168,Congo,117.0,2020,20.049,4.0,0.685,,,,,,,,,,,,,3.0
284423650,Congo,93.0,2020,15.936,4.0,0.685,,,,,,,,,,,,,3.0
713389533,Congo,200.0,2020,34.271,5.0,0.857,,,,,,,,,,,,,10.0
